rowid,user,ts,ts converted,new ts,,channel,text,agreeableness,conscientiousness,extraversion,openness,adventurer,advocate,architect,campaigner,commander,consul,debater,defender,entertainer,entrepreneur,executive,logician,logistician,mediator,protagonist,virtuoso,anger,fear,joy,sadness,surprise,final_sentiment
1902,U0X6CUQ3D,30/04/2016 4:22,1/05/2016 2:10,1/05/2016 2:10,21,Data Preparation,able come technique use cleaning,0.433061885,0.560361963,0.524398748,0.410038541,0.044126433,0.037595684,0.054567796,0.041896538,0.078172012,0.081262172,0.060810218,0.056724876,0.063214062,0.091751277,0.117946982,0.042448435,0.082332627,0.029245784,0.053858328,0.064046771,0.259180367,0.465072125,0.080519624,0.113325246,0.081902727,0.956291199
1903,U0X6CUQ3D,30/04/2016 4:22,1/05/2016 2:10,1/05/2016 2:10,21,Data Preparation,long justify using technique,0.316302512,0.494708134,0.596066111,0.657092664,0.008121673,0.026757209,0.092966725,0.056667401,0.20967077,0.019506248,0.196888349,0.00864895,0.018317064,0.063641819,0.067773581,0.087299079,0.030050389,0.025125976,0.060346372,0.02821839,0.22496289,0.214798629,0.299623251,0.079095639,0.181519568,0.566814423
1904,U0X6CUQ3D,30/04/2016 5:01,1/05/2016 2:49,1/05/2016 2:49,21,Data Preparation,need split task,0.290366084,0.45429386,0.593210102,0.352053651,0.044434708,0.004843706,0.013148012,0.028024656,0.03145195,0.043947556,0.076071619,0.018371611,0.106294258,0.288530798,0.119293585,0.03180059,0.049868881,0.011715284,0.011586845,0.120615939,0.279009879,0.371202707,0.110954806,0.185704887,0.053127758,0.168092519
1905,U0X6CUQ3D,30/04/2016 5:01,1/05/2016 2:49,1/05/2016 2:49,21,Data Preparation,data prep stuff,0.363224662,0.345436993,0.529677898,0.494487511,0.100472465,0.00936743,0.015108929,0.059990522,0.016794007,0.01938323,0.096760001,0.017438355,0.111678019,0.180127874,0.031263631,0.087051291,0.028126697,0.05397119,0.010412166,0.162054196,0.32123071,0.214340106,0.238025188,0.126823932,0.09958002,0.443983406
1906,U0WDYEG6S,30/04/2016 5:01,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,think,0.388106632,0.460251743,0.522889586,0.481506198,0.059623683,0.026974218,0.045014447,0.055169186,0.055843952,0.044866226,0.092066076,0.03616557,0.073967855,0.123437206,0.074872546,0.074212218,0.060352932,0.044470535,0.033463633,0.09949972,0.18607834,0.235109508,0.205127925,0.160458148,0.21322608,0.503673673
1907,U0X6CUQ3D,30/04/2016 5:01,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,bunch ticket,0.494216821,0.485145208,0.662070184,0.390718275,0.039303502,0.017296249,0.017763973,0.06845922,0.061382838,0.118567306,0.07031049,0.034312952,0.13581199,0.13948461,0.121773601,0.020347603,0.035240841,0.019811852,0.059766633,0.040366345,0.195800662,0.23597616,0.234567881,0.168242529,0.165412754,0.770182073
1908,U0WDYEG6S,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,also going ask u thing,0.541038016,0.406104991,0.742657557,0.414641949,0.032568964,0.008934243,0.006934699,0.102396674,0.044638767,0.117745688,0.079479604,0.018291968,0.209646933,0.162726528,0.091393404,0.012347275,0.014198102,0.015907476,0.057509865,0.025279809,0.218689248,0.298835784,0.158087999,0.097750507,0.226636484,0.645413458
1909,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,someone focus stopwords,0.525621322,0.485670838,0.562056692,0.46684059,0.061787056,0.046873015,0.040945011,0.073155909,0.05995762,0.084890241,0.063903922,0.057971478,0.090477562,0.079034915,0.074154213,0.043639938,0.050639857,0.049958112,0.068638263,0.053972881,0.180322111,0.282748431,0.143330395,0.181784883,0.211814135,0.239663705
1910,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,another focus stemming,0.598641703,0.405791184,0.607194877,0.366686652,0.129858921,0.018253105,0.009072005,0.065004466,0.015342446,0.10429129,0.032307972,0.061667551,0.219615572,0.10915148,0.051833976,0.019103738,0.030649486,0.03843721,0.030869394,0.064541386,0.228983432,0.283393532,0.171381488,0.18831268,0.127928868,0.311306864
1911,U0WDYEG6S,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,else going different direction,0.430618883,0.437379246,0.601952213,0.464498919,0.054362857,0.020550357,0.027621062,0.07238648,0.055383949,0.062051356,0.097292297,0.030946229,0.109004849,0.146509848,0.083401196,0.048521578,0.041593813,0.036100558,0.041206233,0.073067336,0.159005389,0.266486347,0.296305597,0.108415291,0.169787407,0.666435599
1912,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,someone look tokenization issue,0.459461637,0.498365151,0.539221385,0.51545128,0.044358716,0.049347094,0.062792784,0.066718612,0.08463448,0.059603084,0.084897551,0.044221263,0.059788349,0.076078987,0.075843237,0.062987964,0.056270309,0.04950048,0.066511872,0.056445215,0.1634738,0.151303828,0.14854826,0.211105078,0.325569063,0.078877054
1913,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,another tf idf,0.394609948,0.428454548,0.615628022,0.364126141,0.065587686,0.007733902,0.011449998,0.044763303,0.02730262,0.064431262,0.066271821,0.027020771,0.156394407,0.231541048,0.095390126,0.027792652,0.0400041,0.018772548,0.018441555,0.097102204,0.364976585,0.170121133,0.125604346,0.191827193,0.147470802,0.514593482
1914,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,come back suggest technique using within cleansing process,0.737559366,0.466197269,0.417544115,0.645906605,0.069227069,0.234707937,0.060853413,0.069374466,0.023103737,0.033759707,0.01798692,0.088920393,0.026282898,0.006814444,0.008752978,0.047376122,0.02305465,0.182726842,0.08910972,0.017948704,0.323733687,0.497593969,0.092716567,0.068231821,0.017724019,0.48872146
1915,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,combine,0.290262071,0.493483417,0.503785602,0.378093544,0.053616586,0.01090852,0.030380189,0.025960772,0.040074401,0.039201304,0.072300657,0.029718299,0.07072545,0.196970123,0.109175488,0.054810742,0.082765356,0.019680723,0.014389391,0.149321997,0.189470351,0.229146421,0.218740076,0.159809515,0.202833682,0.719144881
1916,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:50,1/05/2016 2:50,21,Data Preparation,yes right,0.49169916,0.453498394,0.729709548,0.419206481,0.021757894,0.009710834,0.010322351,0.088432485,0.071960465,0.116116041,0.094001314,0.016656237,0.15168135,0.161233129,0.123428188,0.013483995,0.017705124,0.012685176,0.06769738,0.023128046,0.179459482,0.214801446,0.265601218,0.142685145,0.197452664,0.74235779
1917,U0X6CUQ3D,30/04/2016 5:02,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,going different direction,0.469837278,0.403384051,0.628323525,0.485113208,0.059442321,0.020323381,0.02203913,0.091788291,0.04820673,0.062969594,0.099537282,0.028788409,0.13001965,0.140996225,0.068285644,0.045506407,0.031218796,0.041963727,0.04445383,0.064460587,0.099598452,0.382426262,0.324205458,0.088155292,0.105614498,0.544070363
1918,U0WDYEG6S,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,yeah like dam,0.456697251,0.448855369,0.777397778,0.409679778,0.006168086,0.00244824,0.003160066,0.086098414,0.080619328,0.114155099,0.111131543,0.00447458,0.157359687,0.203112042,0.147345707,0.004356065,0.005775565,0.003374832,0.062459281,0.007961459,0.326585591,0.162232682,0.154493779,0.226935685,0.129752278,0.477401763
1919,U0X6CUQ3D,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,worse thing badly spreading thin,0.480946564,0.311206458,0.633736582,0.661551275,0.050087276,0.02505931,0.025973286,0.154293539,0.046600669,0.026186611,0.159921011,0.014595334,0.089865434,0.093143051,0.027141701,0.089133358,0.015127662,0.085996838,0.044960835,0.051914085,0.40981096,0.198251858,0.020283835,0.35724175,0.014411578,0.00705245
1920,U0X6CUQ3D,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,haha yep,0.903275418,0.51081369,0.803315767,0.408065419,0.012899798,0.027655117,0.000900903,0.114548319,0.009464091,0.343693353,0.003731568,0.032716769,0.135513831,0.004414549,0.011196282,0.000355214,0.001065794,0.010904054,0.29052013,0.000420229,0.174598485,0.203088731,0.19341971,0.167819798,0.261073291,0.872690558
1921,U0WDYEG6S,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,share refrences research,0.491795096,0.425277525,0.555913983,0.657347461,0.035137278,0.065146177,0.071728785,0.105924749,0.088907653,0.033200983,0.116627773,0.026785841,0.04355257,0.047953281,0.036555734,0.094092783,0.02949238,0.085457813,0.080748526,0.038687677,0.138435125,0.223962978,0.209212989,0.146164775,0.282224238,0.633762598
1922,U0X6CUQ3D,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,good thing get together group part show story telling presentation,0.518418149,0.495707835,0.521723384,0.436564465,0.078344075,0.04694765,0.040967658,0.059296389,0.047171487,0.082237262,0.051743466,0.071421704,0.090207904,0.078717603,0.071762234,0.044938346,0.06232431,0.051497935,0.054057044,0.068364939,0.082951449,0.650109768,0.178517565,0.070794731,0.017626461,0.91872704
1923,U0X6CUQ3D,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,yes exactly,0.453962968,0.444821861,0.630111112,0.456870899,0.047363998,0.020309557,0.02483742,0.078130756,0.061297932,0.074990363,0.095549421,0.030385481,0.116892781,0.142953147,0.091708906,0.038715843,0.037159696,0.031657943,0.050123316,0.057923445,0.176963806,0.214543819,0.295986474,0.140444651,0.172061235,0.798831701
1924,U0WDYEG6S,30/04/2016 5:03,1/05/2016 2:51,1/05/2016 2:51,21,Data Preparation,enouh write word report,0.584179663,0.40365986,0.513714731,0.597271594,0.084343052,0.077088927,0.047411644,0.102530357,0.039709911,0.044485312,0.063058768,0.053113234,0.070642037,0.043446643,0.027359596,0.07528901,0.032665985,0.122416109,0.0645663,0.051873115,0.172010928,0.226814434,0.131270617,0.136774093,0.333130032,0.413227051
1925,U0X6CUQ3D,30/04/2016 5:04,1/05/2016 2:52,1/05/2016 2:52,21,Data Preparation,yeh right plenty content,0.288997002,0.599800131,0.40457372,0.512462028,0.021061335,0.040577892,0.150800828,0.02083711,0.115109097,0.023897349,0.077437574,0.031307169,0.016076511,0.059745618,0.088810436,0.101448544,0.116347765,0.027298047,0.030973865,0.078270866,0.05165606,0.088279061,0.423678041,0.08476688,0.351619929,0.893758178
1926,U0X6CUQ3D,30/04/2016 5:06,1/05/2016 2:54,1/05/2016 2:54,21,Data Preparation,also know data mining goal,0.288049742,0.536076284,0.230658661,0.530760538,0.064505368,0.050214632,0.142651963,0.008798931,0.018889584,0.00645484,0.024996395,0.048746212,0.008541625,0.024265428,0.018337198,0.188769895,0.138480409,0.066448513,0.006649285,0.18324972,0.133445248,0.206785977,0.116335109,0.092816882,0.450616837,0.678538859
1927,U0X6CUQ3D,30/04/2016 5:06,1/05/2016 2:54,1/05/2016 2:54,21,Data Preparation,influence type cleaning,0.634421494,0.467804953,0.722402564,0.461363703,0.028174551,0.027833104,0.01494298,0.117244734,0.071474352,0.153021099,0.062946113,0.031991773,0.134762795,0.072351174,0.082153656,0.013160001,0.017175678,0.02451209,0.133129608,0.015126295,0.218185425,0.133306935,0.137611598,0.135604858,0.375291169,0.923836172
1928,U0X6CUQ3D,30/04/2016 5:06,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,example,0.386466426,0.454775907,0.462208468,0.795678405,0.006149493,0.083824185,0.177721223,0.065389288,0.130871678,0.00427479,0.138636173,0.005805083,0.00452841,0.009600982,0.009063267,0.188265259,0.012307743,0.088797397,0.061727078,0.01303795,0.198796377,0.216915935,0.220322683,0.170809507,0.193155482,0.340346247
1929,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,text categorization classification,0.281648107,0.521425676,0.638853684,0.51202233,0.008949195,0.010734322,0.04499112,0.041052175,0.175325326,0.035535145,0.172063348,0.009118853,0.034874003,0.146168571,0.148939639,0.044154047,0.038220154,0.010534606,0.041830442,0.037509057,0.170866668,0.224370092,0.174976498,0.149139225,0.280647457,0.609473526
1930,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,document clustering,0.41651959,0.398031833,0.459640447,0.603235478,0.075179062,0.042419791,0.058751167,0.067833577,0.040251179,0.022067083,0.093949116,0.032209413,0.051506141,0.07133571,0.030562785,0.137129404,0.044609853,0.099010809,0.029062343,0.10412257,0.194386601,0.24434793,0.193906456,0.164076358,0.203282729,0.430547297
1931,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,rule mining text,0.363943975,0.464471226,0.673774155,0.491291896,0.017957875,0.011837321,0.025701188,0.06993727,0.111421815,0.057125992,0.151847778,0.013177006,0.077852394,0.169033093,0.124031939,0.035026071,0.028609911,0.016132128,0.051318088,0.038990133,0.226236686,0.316978425,0.144739613,0.164890066,0.147155225,0.30158633
1932,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,concept relationship minging text,0.534248688,0.449800646,0.706262926,0.553970848,0.020145433,0.028361585,0.026633508,0.124960036,0.114648584,0.084725977,0.117346199,0.019682319,0.086719531,0.081435694,0.079563603,0.027260179,0.018483072,0.029028917,0.122087391,0.018917968,0.369656593,0.075935826,0.051390655,0.358809829,0.14420715,0.545850337
1933,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,topic detection,0.22364747,0.61994323,0.146350727,0.585468559,0.022339347,0.05497461,0.30822465,0.000857449,0.006450923,0.000627384,0.004807434,0.029976363,0.000467547,0.002621381,0.003517536,0.229698892,0.168067656,0.040968842,0.001150579,0.125249406,0.191472888,0.234842539,0.210053831,0.160941571,0.202689171,0.61431855
1934,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,information integration,0.209466963,0.494871307,0.399727336,0.790340398,0.002181604,0.026291395,0.248924616,0.017648154,0.153696252,0.001239028,0.167091177,0.002006715,0.001347012,0.012753391,0.01173101,0.270618878,0.018999404,0.02858274,0.016233384,0.020655239,0.224555776,0.221333355,0.201289266,0.169463515,0.183358178,0.684356868
1935,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,text segmentation,0.504678953,0.491751441,0.581032375,0.468007863,0.050651213,0.041384644,0.041087014,0.073264564,0.07103947,0.085531361,0.072737659,0.049468671,0.087575976,0.086946146,0.084916234,0.042069193,0.049112902,0.042373938,0.071554074,0.050286939,0.194868982,0.245703161,0.184604496,0.16804412,0.206779271,0.473189026
1936,U0WDYEG6S,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,sentiment analysis,0.406457898,0.271809585,0.673330811,0.849788953,0.007737007,0.021578308,0.037185514,0.183695661,0.085347676,0.004787704,0.316559471,0.002085976,0.017757871,0.030601824,0.008250565,0.137923225,0.003594726,0.080035192,0.049526232,0.013333047,0.192732036,0.248748988,0.196816146,0.15949741,0.202205434,0.538270772
1937,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,text summarization,0.504678953,0.491751441,0.581032375,0.468007863,0.050651213,0.041384644,0.041087014,0.073264564,0.07103947,0.085531361,0.072737659,0.049468671,0.087575976,0.086946146,0.084916234,0.042069193,0.049112902,0.042373938,0.071554074,0.050286939,0.194868982,0.245703161,0.184604496,0.16804412,0.206779271,0.225344405
1938,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,knowledge capture understanding,0.500897182,0.469781753,0.51197596,0.737742198,0.013551089,0.112914711,0.131686967,0.089142378,0.125515685,0.015593763,0.103962444,0.016360468,0.012916041,0.015063354,0.018186253,0.109074009,0.019080422,0.093525278,0.107623159,0.01580398,0.174348399,0.234027177,0.246069878,0.150452808,0.195101738,0.861638546
1939,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,yes,0.551929105,0.421501473,0.796205137,0.387168383,0.009413596,0.002746703,0.002093685,0.100771927,0.050633647,0.150066334,0.076813806,0.006205196,0.227658228,0.173533399,0.11438866,0.003176227,0.004729935,0.004166887,0.066426212,0.007175551,0.182993263,0.207596138,0.240118504,0.154728055,0.214564055,0.730940163
1940,U0WDYEG6S,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,tone analyis,0.465295403,0.47857193,0.660515119,0.513356241,0.023938776,0.026546267,0.034525014,0.089416929,0.114014976,0.077507139,0.116292086,0.023470032,0.079055113,0.102815922,0.100802682,0.035214549,0.030524185,0.02707645,0.087666061,0.031133815,0.199551731,0.231615365,0.191246241,0.169968486,0.207618222,0.591831088
1941,U0WDYEG6S,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,personality insight,0.64722943,0.449284773,0.692123104,0.68095195,0.012458041,0.076196337,0.044043409,0.158901473,0.130378071,0.052348371,0.091849068,0.017683961,0.03687851,0.021316711,0.030258683,0.03102781,0.010221776,0.053678985,0.225557733,0.007201062,0.152741835,0.183751494,0.223914564,0.137667924,0.301924258,0.895980179
1942,U0X6CUQ3D,30/04/2016 5:07,1/05/2016 2:55,1/05/2016 2:55,21,Data Preparation,okay let collect,0.609866932,0.41930594,0.750899548,0.466320872,0.027784752,0.016551873,0.009627752,0.133579391,0.060156613,0.134409882,0.077699317,0.021511599,0.173606116,0.100981719,0.078182392,0.01243537,0.012512683,0.021378684,0.103420263,0.016161597,0.194243759,0.434312344,0.158405647,0.122502729,0.090535551,0.438820392
1943,U0X6CUQ3D,30/04/2016 5:08,1/05/2016 2:56,1/05/2016 2:56,21,Data Preparation,mean let put one interested document,0.613466588,0.465119381,0.552503986,0.505503712,0.074636591,0.072363402,0.039807409,0.089824236,0.047534527,0.085736902,0.049412686,0.071799681,0.089124492,0.049027754,0.047164228,0.041380257,0.039497303,0.075222586,0.086410049,0.041057899,0.308715552,0.437039733,0.106443018,0.122327328,0.025474323,0.14817217
1944,U0WDYEG6S,30/04/2016 5:08,1/05/2016 2:56,1/05/2016 2:56,21,Data Preparation,yep,0.77517067,0.440529884,0.705368122,0.511000278,0.043951875,0.061614275,0.012637006,0.150852259,0.037377381,0.157049387,0.030939599,0.053097197,0.129999615,0.026662749,0.032210622,0.010460442,0.010890165,0.051001995,0.182240962,0.009014472,0.186433986,0.210172355,0.213976413,0.159851819,0.229565352,0.814614117
1945,U0WDYEG6S,30/04/2016 5:08,1/05/2016 2:56,1/05/2016 2:56,21,Data Preparation,let divided amongst,0.588318013,0.450834757,0.506448262,0.443248404,0.123689898,0.051984558,0.029299606,0.066606121,0.026375132,0.07822763,0.037540631,0.086901508,0.111344071,0.062755894,0.044090763,0.041703135,0.048979544,0.073991406,0.046795837,0.069714266,0.177954555,0.356723845,0.252450526,0.134669393,0.078201726,0.396118701
1946,U0WDYEG6S,30/04/2016 5:08,1/05/2016 2:56,1/05/2016 2:56,21,Data Preparation,mean,0.671518007,0.359048651,0.825014814,0.527460034,0.012533702,0.008122069,0.003367461,0.206549714,0.054088614,0.127153429,0.085636803,0.007916346,0.201318028,0.083467713,0.052718606,0.005331595,0.003282166,0.012859417,0.130457787,0.005196551,0.192636847,0.234597683,0.207476273,0.170158267,0.195130944,0.415871531
1947,U0WDYEG6S,30/04/2016 5:08,1/05/2016 2:57,1/05/2016 2:57,21,Data Preparation,share n teach goal,0.436851749,0.456521016,0.513966257,0.579991387,0.047163097,0.051373519,0.071402713,0.073081842,0.07621877,0.037776924,0.101574545,0.035389903,0.050344211,0.069972106,0.052505162,0.095156326,0.049187503,0.068463999,0.054838622,0.065550759,0.056305692,0.12375062,0.456605613,0.09715727,0.266180813,0.848633111
